IYO_001840	223283.PSPTO_0324	3.7e-244	849.0	ARGA	GO:0003674,GO:0003824,GO:0004042,GO:0004358,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K00619,K14682	ACGS	bactNOG[38]	07QZM@bactNOG,0QJ07@gproNOG,16UN6@proNOG,COG0548@NOG,COG1246@NOG	NA|NA|NA	E	N-acetylglutamate synthase
IYO_001845	223283.PSPTO_0325	4e-301	1038.5	GSHA		K01919,K03802	GLUCYS	bactNOG[38]	05D9M@bactNOG,0QK10@gproNOG,16RAU@proNOG,COG2918@NOG	NA|NA|NA	H	gamma-glutamylcysteine synthetase
IYO_001850	264730.PSPPH_0244	1.3e-55	220.7	BMUL_1374		K02614		bactNOG[38]	05WA0@bactNOG,1292Y@NOG,17E5A@proNOG	NA|NA|NA	S	thioesterase
IYO_001855	223283.PSPTO_0327	0.0	1489.6	TEX		K06959		bactNOG[38]	05BZM@bactNOG,0QIMF@gproNOG,16PDF@proNOG,COG2183@NOG	NA|NA|NA	K	accessory protein
IYO_001860	223283.PSPTO_0328	2.8e-135	486.5	OMPR	GO:0000160,GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0007154,GO:0007165,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K02483,K07659		bactNOG[38]	05DPZ@bactNOG,0QI2W@gproNOG,16PT0@proNOG,COG0745@NOG	NA|NA|NA	T	response regulator
IYO_001865	264730.PSPPH_0247	2.5e-248	862.8	ENVZ	GO:0000155,GO:0000160,GO:0001101,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0004721,GO:0004871,GO:0004872,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006464,GO:0006468,GO:0006470,GO:0006793,GO:0006796,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0007231,GO:0007234,GO:0008150,GO:0008152,GO:0009266,GO:0009581,GO:0009582,GO:0009605,GO:0009628,GO:0009898,GO:0009987,GO:0016020,GO:0016021,GO:0016048,GO:0016301,GO:0016310,GO:0016311,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0023014,GO:0023052,GO:0031224,GO:0031226,GO:0033554,GO:0036211,GO:0038023,GO:0042221,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0046777,GO:0047484,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051606,GO:0051716,GO:0060089,GO:0065007,GO:0070887,GO:0071214,GO:0071229,GO:0071470,GO:0071704,GO:0071944,GO:0080134	K07638		bactNOG[38]	05E0F@bactNOG,0QI4E@gproNOG,0XTWD@NOG,16RKV@proNOG	NA|NA|NA	T	Histidine kinase
IYO_001870	223283.PSPTO_0330	1.3e-79	300.8	YPO2857	GO:0005575,GO:0005623,GO:0042597,GO:0044464			bactNOG[38]	08ZGU@bactNOG,0QTJ4@gproNOG,11SZM@NOG,17F8K@proNOG	NA|NA|NA	S	inhibitor of vertebrate lysozyme
IYO_001875	264730.PSPPH_0249	7.9e-19	97.4	OCAR_5266	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			NOG[107]	0XUDB@NOG	NA|NA|NA	S	UPF0391 membrane protein
IYO_001885	223283.PSPTO_0333	5.3e-143	512.3	OSMY	GO:0005575,GO:0005623,GO:0006950,GO:0006970,GO:0008150,GO:0009628,GO:0042597,GO:0044464,GO:0050896	K04065		bactNOG[38]	05K3G@bactNOG,173QV@proNOG,COG2823@NOG	NA|NA|NA	S	Periplasmic Protein
IYO_001890	223283.PSPTO_0334	6.1e-250	868.2	ALGB	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0097159,GO:1901363	K02481,K11384		bactNOG[38]	05C1W@bactNOG,0QIDU@gproNOG,16PNY@proNOG,COG2204@NOG	NA|NA|NA	T	two component, sigma54 specific, transcriptional regulator, Fis family
IYO_001895	223283.PSPTO_0335	0.0	1126.3	NTRY	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0004871,GO:0004872,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006808,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0019538,GO:0023014,GO:0023052,GO:0036211,GO:0038023,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0071944	K11383,K13598		bactNOG[38]	05ES5@bactNOG,0QK3I@gproNOG,16R7G@proNOG,COG5000@NOG	NA|NA|NA	T	Histidine kinase
IYO_001900	629265.PMA4326_01190	1.1e-47	194.1	YOEB	GO:0000988,GO:0000989,GO:0003674,GO:0003712,GO:0003714,GO:0003824,GO:0004518,GO:0004519,GO:0006139,GO:0006355,GO:0006379,GO:0006396,GO:0006397,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016787,GO:0016788,GO:0019219,GO:0019222,GO:0019439,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0045892,GO:0045934,GO:0046483,GO:0046700,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0090305,GO:1901360,GO:1901361,GO:1901575,GO:2000112,GO:2000113,GO:2001141	K19158		NOG[107]	COG4115@NOG	NA|NA|NA	S	Addiction module toxin, Txe YoeB family
IYO_001905	223283.PSPTO_0337	2.1e-43	179.9			K19159		bactNOG[38]	05VTW@bactNOG,COG2161@NOG	NA|NA|NA	D	prevent-host-death family
IYO_001910	223283.PSPTO_0338	4.3e-147	525.8	AMPD		K01447,K03806,K11066		bactNOG[38]	08VBV@bactNOG,0QISN@gproNOG,16R6F@proNOG,COG3023@NOG	NA|NA|NA	M	N-acetylmuramoyl-L-alanine amidase
IYO_001915	223283.PSPTO_0339	0.0	1200.7	VP0699	GO:0003674,GO:0003824,GO:0004383,GO:0006139,GO:0006163,GO:0006164,GO:0006182,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009187,GO:0009190,GO:0009259,GO:0009260,GO:0009975,GO:0009987,GO:0016829,GO:0016849,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044710,GO:0046068,GO:0046390,GO:0046483,GO:0052652,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K13590		bactNOG[38]	05BZU@bactNOG,0QM8V@gproNOG,0XNMH@NOG,16R4B@proNOG	NA|NA|NA	T	Diguanylate cyclase
IYO_001920	223283.PSPTO_0340	5.9e-169	598.6					bactNOG[38]	08N7R@bactNOG,0QK71@gproNOG,1770M@proNOG,COG3568@NOG	NA|NA|NA	S	Endonuclease Exonuclease phosphatase
IYO_001925	223283.PSPTO_0341	1.1e-116	424.5	DSBA	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005623,GO:0006457,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016491,GO:0016667,GO:0016853,GO:0016860,GO:0016862,GO:0016864,GO:0019538,GO:0030288,GO:0030312,GO:0030313,GO:0031975,GO:0042221,GO:0042597,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044462,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046677,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071236,GO:0071704,GO:0071944,GO:0097237	K03673		bactNOG[38]	08Z33@bactNOG,0QS8R@gproNOG,17C8A@proNOG,COG0526@NOG	NA|NA|NA	O	Thiol disulfide Interchange Protein
IYO_001930	223283.PSPTO_0343	4.9e-117	425.6	ENGB	GO:0000910,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0007049,GO:0008150,GO:0009987,GO:0022402,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0051301	K03978		bactNOG[38]	05WHM@bactNOG,0QM38@gproNOG,16VJD@proNOG,COG0218@NOG	NA|NA|NA	S	Necessary for normal cell division and for the maintenance of normal septation (By similarity)
IYO_001935	223283.PSPTO_0344	0.0	1785.0	POLA	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363,GO:1901576	K02335,K03469,K06966		bactNOG[38]	05C2M@bactNOG,0QHY5@gproNOG,16Q2Q@proNOG,COG0258@NOG,COG0749@NOG	NA|NA|NA	L	Dna polymerase I
IYO_001940	223283.PSPTO_0345	2.6e-49	199.5					bactNOG[38]	06AY7@bactNOG,0QYU4@gproNOG,0Y16T@NOG,17RCI@proNOG	NA|NA|NA	S	Protein of unknown function (DUF2782)
IYO_001945	223283.PSPTO_0346	5.2e-179	632.1	THRB		K02204	HSK	bactNOG[38]	05CUV@bactNOG,0QQT5@gproNOG,16T6Z@proNOG,COG2334@NOG	NA|NA|NA	G	homoserine kinase
IYO_001950	223283.PSPTO_0347	1.8e-185	653.7			K06145		bactNOG[38]	05DIQ@bactNOG,0QKTX@gproNOG,0XPSF@NOG,16QVZ@proNOG	NA|NA|NA	K	LacI family transcriptional regulator
IYO_001955	629265.PMA4326_25602	0.0	1474.9		GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	K02014		bactNOG[38]	05F28@bactNOG,COG1629@NOG	NA|NA|NA	P	tonB-dependent Receptor
IYO_001960	223283.PSPTO_0349	1.4e-246	857.1	NTAA	GO:0003674,GO:0003824,GO:0004497,GO:0006805,GO:0008150,GO:0008152,GO:0009410,GO:0009987,GO:0016491,GO:0016705,GO:0016709,GO:0042221,GO:0044237,GO:0044699,GO:0044710,GO:0044763,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071466	K09018		bactNOG[38]	05CPU@bactNOG,0QJGH@gproNOG,0XNPZ@NOG,16PMC@proNOG	NA|NA|NA	S	monooxygenase
IYO_001965	223283.PSPTO_0350	9.7e-170	601.3	SSUA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K02051,K15553	BUTSabc,ETHSabc,HEXSabc,ISTNTabc,LCYSTabc,MSO3abc,SULAabc,TAURabc	NOG[107]	COG0715@NOG	NA|NA|NA	P	(ABC) transporter
IYO_001970	223283.PSPTO_0351	7.1e-198	694.9	YGHZ	GO:0003674,GO:0003824,GO:0006081,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009438,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0033554,GO:0044237,GO:0044699,GO:0044710,GO:0044763,GO:0050896,GO:0051716,GO:0055114,GO:0071704	K19265	ALR2	bactNOG[38]	05CPC@bactNOG,0QJFD@gproNOG,16RCA@proNOG,COG0667@NOG	NA|NA|NA	C	aldo keto reductase
IYO_001975	223283.PSPTO_0352	5.9e-275	951.4	NTRC	GO:0000156,GO:0000160,GO:0003674,GO:0004871,GO:0006355,GO:0006808,GO:0007154,GO:0007165,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031326,GO:0035556,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K07712,K07714		bactNOG[38]	05C1W@bactNOG,0QIDU@gproNOG,16PNY@proNOG,COG2204@NOG	NA|NA|NA	T	two component, sigma54 specific, transcriptional regulator, Fis family
IYO_001980	205918.Psyr_4821	4.8e-197	692.2	GLNL	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0004721,GO:0004871,GO:0004872,GO:0005575,GO:0005622,GO:0005623,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006808,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016311,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0016787,GO:0016788,GO:0016791,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0036211,GO:0038023,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0046777,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051716,GO:0060089,GO:0065007,GO:0071704	K02482,K07708,K07710,K13532,K13533		bactNOG[38]	05CUX@bactNOG,0QK32@gproNOG,16R9W@proNOG,COG3852@NOG	NA|NA|NA	T	Signal transduction histidine kinase, nitrogen specific
IYO_001985	264730.PSPPH_4851	1.8e-108	397.1	VP0120				bactNOG[38]	05XBG@bactNOG,0QW6S@gproNOG,122R6@NOG,17M1F@proNOG	NA|NA|NA		
IYO_001990	1001585.MDS_4466	3.6e-50	203.4	VP0120				bactNOG[38]	05XBG@bactNOG,0QW6S@gproNOG,122R6@NOG,17M1F@proNOG	NA|NA|NA		
IYO_001995	223283.PSPTO_0357	2e-93	347.1	SSCG_01041	GO:0003674,GO:0003824,GO:0004106,GO:0005575,GO:0005576,GO:0006082,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016866,GO:0019752,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044710,GO:0046417,GO:0071704	K04093	CHORM	bactNOG[38]	05WWF@bactNOG,17QWX@proNOG,COG1605@NOG	NA|NA|NA	E	Catalyzes the Claisen rearrangement of chorismate to prephenate (By similarity)
IYO_002000	223283.PSPTO_0359	9.5e-278	960.7	GLNA	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004356,GO:0005488,GO:0005524,GO:0005525,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006461,GO:0006520,GO:0006536,GO:0006541,GO:0006542,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009405,GO:0009607,GO:0009987,GO:0016020,GO:0016043,GO:0016053,GO:0016211,GO:0016853,GO:0016866,GO:0016874,GO:0016879,GO:0016880,GO:0017076,GO:0019001,GO:0019003,GO:0019676,GO:0019740,GO:0019752,GO:0020012,GO:0022607,GO:0030145,GO:0030312,GO:0030554,GO:0030682,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0034022,GO:0035639,GO:0036094,GO:0040007,GO:0042537,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043531,GO:0043648,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0046394,GO:0046872,GO:0046914,GO:0050486,GO:0050896,GO:0050897,GO:0051259,GO:0051260,GO:0051701,GO:0051704,GO:0051707,GO:0051805,GO:0051807,GO:0051832,GO:0051834,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840,GO:0071944,GO:0075136,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K01915	GLNS	bactNOG[38]	05C5F@bactNOG,0QIJC@gproNOG,16PDC@proNOG,COG0174@NOG	NA|NA|NA	E	glutamine synthetase
IYO_002005	223283.PSPTO_0360	1.4e-276	956.8	THII	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0018130,GO:0019438,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0046483,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K03151	TMPK	bactNOG[38]	05D8I@bactNOG,0QJ42@gproNOG,16SCW@proNOG,COG0301@NOG,COG0607@NOG	NA|NA|NA	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)
IYO_002010	223283.PSPTO_0361	0.0	1203.3	TYPA	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006412,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009409,GO:0009628,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044464,GO:0050896,GO:0071704,GO:0071944,GO:1901576	K06207		bactNOG[38]	05CI3@bactNOG,0QIPQ@gproNOG,16Q3K@proNOG,COG1217@NOG	NA|NA|NA	T	gtp-binding protein typa
IYO_002015	629265.PMA4326_25672	6.2e-144	515.4			K02081		bactNOG[38]	05E98@bactNOG,COG1349@NOG	NA|NA|NA	K	transcriptional regulator DeoR family
IYO_002020	223283.PSPTO_0363	4.9e-135	485.7	BUDC		K00059,K03366,K08261	ACTD,ACTDa	bactNOG[38]	05CHR@bactNOG,0QK27@gproNOG,0XNW1@NOG,16THU@proNOG	NA|NA|NA	S	reductase
IYO_002025	223283.PSPTO_0364	4.1e-251	872.1	BMUL_0702		K02027,K10227		bactNOG[38]	06NFR@bactNOG,0QM80@gproNOG,16PJQ@proNOG,COG1653@NOG	NA|NA|NA	G	(ABC) transporter
IYO_002030	223283.PSPTO_0365	6e-169	598.6	MLTR	GO:0001071,GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			bactNOG[38]	05E8B@bactNOG,0QNV0@gproNOG,0XQTE@NOG,174CQ@proNOG	NA|NA|NA	K	AraC family transcriptional regulator
IYO_002035	223283.PSPTO_0366	4.6e-223	778.9	NHAP	GO:0005575,GO:0006810,GO:0008150,GO:0016020,GO:0051179,GO:0051234	K03316		bactNOG[38]	05EEQ@bactNOG,0QJV6@gproNOG,16QFF@proNOG,COG0025@NOG	NA|NA|NA	P	Na H antiporter
IYO_002050	223283.PSPTO_0369	2.4e-251	872.8	YBFM	GO:0005575,GO:0005623,GO:0006022,GO:0006030,GO:0006040,GO:0006807,GO:0008150,GO:0008152,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0043170,GO:0044462,GO:0044464,GO:0071704,GO:0071944,GO:1901071,GO:1901135,GO:1901564	K18093	TYRtex	bactNOG[38]	05J5J@bactNOG,0QK7N@gproNOG,0XSR4@NOG,16TG8@proNOG	NA|NA|NA	M	Outer membrane porin
IYO_002055	629265.PMA4326_25707	8.3e-215	751.5	OA307_11	GO:0006810,GO:0006855,GO:0008150,GO:0009987,GO:0015893,GO:0042221,GO:0042493,GO:0044699,GO:0044763,GO:0044765,GO:0050896,GO:0051179,GO:0051234,GO:0055085			bactNOG[38]	07TJ5@bactNOG,16YD4@proNOG,COG0534@NOG	NA|NA|NA	V	MatE
IYO_002060	87626.PTD2_05375	5.9e-31	140.6			K01912		bactNOG[38]	07VBY@bactNOG,0QNCC@gproNOG,1754H@proNOG,COG1541@NOG	NA|NA|NA	Q	Inherit from bactNOG: amp-dependent synthetase ligase
IYO_002065	220664.PFL_3546	3.3e-29	133.3					bactNOG[38]	08B0P@bactNOG,0R0BX@gproNOG,0ZQ9D@NOG,175J9@proNOG	NA|NA|NA	M	Glycosyl transferase family 2
IYO_002075	205918.Psyr_4971	4.7e-93	346.7	EXOR	GO:0006935,GO:0007163,GO:0008150,GO:0009297,GO:0009605,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0040011,GO:0042221,GO:0042330,GO:0043711,GO:0044085,GO:0044699,GO:0044763,GO:0050896,GO:0071840	K07126,K13582,K14026		NOG[107]	COG0790@NOG	NA|NA|NA	S	Sel1 domain protein repeat-containing protein
IYO_002080	264730.PSPPH_1088	4.8e-113	412.9	EXOR	GO:0006935,GO:0007163,GO:0008150,GO:0009297,GO:0009605,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0040011,GO:0042221,GO:0042330,GO:0043711,GO:0044085,GO:0044699,GO:0044763,GO:0050896,GO:0071840	K07126,K13582,K14026		NOG[107]	COG0790@NOG	NA|NA|NA	S	Sel1 domain protein repeat-containing protein
IYO_002085	1097668.BYI23_B005250	7.7e-142	509.6					bactNOG[38]	08KJC@bactNOG,0B8J3@bproNOG,1769Z@proNOG,COG1502@NOG	NA|NA|NA	I	phospholipase d
IYO_002090	205918.Psyr_4974	0.0	1261.5			K11904		bactNOG[38]	08JYJ@bactNOG,0RB48@gproNOG,173JA@proNOG,COG4253@NOG	NA|NA|NA	S	Rhs element Vgr family protein
IYO_002095	223283.PSPTO_0375	0.0	1951.4	CZCA	GO:0005575,GO:0006810,GO:0008150,GO:0016020,GO:0051179,GO:0051234	K15726		bactNOG[38]	08IJF@bactNOG,0RARF@gproNOG,172TN@proNOG,COG3696@NOG	NA|NA|NA	P	Heavy metal efflux pump, CzcA
IYO_002100	223283.PSPTO_0376	3.3e-221	772.7	CZCB	GO:0005575,GO:0006810,GO:0008150,GO:0016020,GO:0051179,GO:0051234	K15727		bactNOG[38]	05EDC@bactNOG,0QSW6@gproNOG,0XR5J@NOG,16S6J@proNOG	NA|NA|NA	V	RND family efflux transporter, MFP subunit
IYO_002105	223283.PSPTO_0377	6e-212	741.9	CZCC	GO:0005575,GO:0006810,GO:0008150,GO:0016020,GO:0051179,GO:0051234	K15725		bactNOG[38]	05YGM@bactNOG,0QUYQ@gproNOG,16S28@proNOG,COG1538@NOG	NA|NA|NA	M	Outer membrane efflux protein
IYO_002110	223283.PSPTO_0378	1.9e-122	443.7	YEDW	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K02483,K07665		bactNOG[38]	05CK6@bactNOG,0QJ85@gproNOG,16QX5@proNOG,COG0745@NOG	NA|NA|NA	T	response regulator
IYO_002115	223283.PSPTO_0379	1.8e-249	866.7	CZCS1	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K07644		bactNOG[38]	05GR3@bactNOG,16T8F@proNOG,COG0642@NOG	NA|NA|NA	T	Histidine kinase
IYO_002120	223283.PSPTO_0380	1.2e-63	247.7	OCAR_4291				bactNOG[38]	05QVA@bactNOG,0QUHQ@gproNOG,17GEJ@proNOG,COG3686@NOG	NA|NA|NA	S	membrane protein-like protein
IYO_002125	223283.PSPTO_0381	2.1e-60	236.9	YQJC				bactNOG[38]	05WAY@bactNOG,0QVXG@gproNOG,121W5@NOG,17K0D@proNOG	NA|NA|NA	S	exported protein
IYO_002130	223283.PSPTO_0382	0.0	1100.5	LIGB	GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0006139,GO:0006259,GO:0006266,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016874,GO:0016886,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:1901360	K01972		bactNOG[38]	0649J@bactNOG,0QKKD@gproNOG,16QPM@proNOG,COG0272@NOG	NA|NA|NA	L	Catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction (By similarity)
